iEn_x,iEn_y,id,x,y,z
-0.43976356148084,0.00061238539272949,141727,-5,122.6280922827,0
-0.43976356148084,0.00061238539272949,141727,-5,123.7661384864,0
-0.43806945019308,0.00058418424466654,141726,-5,124.59924612886,0
-0.43806945019308,0.00058418424466654,141726,-5,125.73729233255,0
-0.43634166407615,0.00058568959312145,141624,-5,126.57039997502,0
-0.43634166407615,0.00058568959312145,141624,-5,127.70844617871,0
-0.4347066500273,0.0005605547007975,141627,-5,128.54155382117,0
-0.4347066500273,0.0005605547007975,141627,-5,129.67960002486,0
-0.43244462430512,0.00067956721294197,141604,-5,130.51270766733,0
-0.43244462430512,0.00067956721294197,141604,-5,131.65075387102,0
-0.43074907993551,0.00059540685553073,141607,-5,132.48386151348,0
-0.43074907993551,0.00059540685553073,141607,-5,133.62190771717,0
-0.42845094718961,0.00069947383435746,141596,-5,134.45501535964,0
-0.42845094718961,0.00069947383435746,141596,-5,135.59306156333,0
-0.4267060594563,0.00061469272605953,141599,-5,136.42616920579,0
-0.4267060594563,0.00061469272605953,141599,-5,137.56421540948,0
-0.42434161458701,0.00071903376265233,141564,-5,138.39732305195,0
-0.42434161458701,0.00071903376265233,141564,-5,139.53536925564,0
-0.42254478011312,0.00063356153556537,141567,-5,140.3684768981,0
-0.42254478011312,0.00063356153556537,141567,-5,141.5065231018,0
-0.42011385695821,0.00073820098765216,141552,-5,142.33963074426,0
-0.42011385695821,0.00073820098765216,141552,-5,143.47767694795,0
-0.41826586733705,0.00065215576208767,141555,-5,144.31078459041,0
-0.41826586733705,0.00065215576208767,141555,-5,145.44883079411,0
-0.4157698949605,0.00075684894980942,141520,-5,146.28193843657,0
-0.4157698949605,0.00075684894980942,141520,-5,147.41998464026,0
-0.41387191565955,0.00067037181537029,141523,-5,148.25309228272,0
-0.41387191565955,0.00067037181537029,141523,-5,149.39113848642,0
-0.41131292839257,0.00077472377850227,141488,-5,150.22424612888,0
-0.41131292839257,0.00077472377850227,141488,-5,151.36229233257,0
-0.40936703999719,0.00068781829699139,141491,-5,152.19539997504,0
-0.40936703999719,0.00068781829699139,141491,-5,153.33344617873,0
-0.40674982403321,0.0007906625571589,141476,-5,154.16655382119,0
-0.40674982403321,0.0007906625571589,141476,-5,155.30460002488,0
-0.40476185696096,0.00070295908328679,141479,-5,156.13770766735,0
-0.40476185696096,0.00070295908328679,141479,-5,157.27575387104,0
-0.40210043633926,0.0008009438615246,141452,-5,158.1088615135,0
-0.40210043633926,0.0008009438615246,141452,-5,159.24690771719,0
-0.40008829436263,0.00071082254799122,141455,-5,160.08001535966,0
-0.40008829436263,0.00071082254799122,141455,-5,161.21806156335,0
-0.39742833203997,0.00079246627338972,141400,-5,162.05116920581,0
-0.39742833203997,0.00079246627338972,141400,-5,163.1892154095,0
-0.39545279290236,0.00069365245322864,141403,-5,164.02232305197,0
-0.39545279290236,0.00069365245322864,141403,-5,165.16036925566,0
-0.392951601261,0.00071920725963236,141392,-5,165.99347689812,0
-0.392951601261,0.00071920725963236,141392,-5,167.13152310182,0
-0.39122379417584,0.00058913675380783,141395,-5,167.96463074428,0
-0.39122379417584,0.00058913675380783,141395,-5,169.10267694797,0
-0.38942807318321,0.00042070657340756,141384,-5,169.93578459043,0
-0.38942807318321,0.00042070657340756,141384,-5,171.07383079413,0
-0.38868383680348,0.00017939399601868,141387,-5,171.90693843659,0
-0.38868383680348,0.00017939399601868,141387,-5,173.04498464028,0
-0.38949582438314,-0.00066176360025566,141354,-5,173.87809228275,0
-0.38949582438314,-0.00066176360025566,141354,-5,175.01613848644,0
-0.39229992716433,-0.0012965280867966,141353,-5,175.8492461289,0
-0.39229992716433,-0.0012965280867966,141353,-5,176.98729233259,0
-0.40233143459973,-0.0044693312282299,141314,-5,177.82039997506,0
-0.40233143459973,-0.0044693312282299,141314,-5,178.95844617875,0
-0.41761769340062,-0.0065005393329969,141313,-5,179.79155382121,0
-0.41761769340062,-0.0065005393329969,141313,-5,180.9296000249,0
-0.46000022468028,-0.018000256200571,141254,-5,181.76270766737,0
-0.46000022468028,-0.018000256200571,141254,-5,182.90075387106,0
-0.5214422125986,-0.0268719527532,141253,-5,183.73386151352,0
-0.5214422125986,-0.0268719527532,141253,-5,184.87190771721,0
-0.68877572838693,-0.075631545502525,140954,-5,185.70501535968,0
-0.68877572838693,-0.075631545502525,140954,-5,186.84306156337,0
-0.93299059713712,-0.12152968609361,140953,-5,187.67616920583,0
-0.93299059713712,-0.12152968609361,140953,-5,188.81421540953,0
-1.5321156653476,-0.11423693770655,140245,-5,189.64732305199,0
-1.5321156653476,-0.11423693770655,140245,-5,190.78536925568,0
-2.2092822358868,-0.16528104733982,140244,-5,191.61847689814,0
-2.2092822358868,-0.16528104733982,140244,-5,192.75652310184,0
-4.0883272795895,-0.82065952391007,140941,-5,193.5896307443,0
-4.0883272795895,-0.82065952391007,140941,-5,194.72767694799,0
-6.3166806332981,-1.0336485607726,140940,-5,195.56078459045,0
-6.3166806332981,-1.0336485607726,140940,-5,196.69883079415,0
-8.9630184007718,-1.1193704329295,140936,-5,197.53193843661,0
-8.9630184007718,-1.1193704329295,140936,-5,198.6699846403,0
-11.49774370754,-0.93611718179787,140939,-5,199.50309228277,0
-11.49774370754,-0.93611718179787,140939,-5,200.64113848646,0
-13.408676034982,-0.65962974453422,141696,-5,201.47424612892,0
-13.408676034982,-0.65962974453422,141696,-5,202.61229233261,0
-14.509501941579,-0.36903482785255,141699,-5,203.44539997508,0
-14.509501941579,-0.36903482785255,141699,-5,204.58344617877,0
