time,effPlastic_strain,hard,matl_ts_min,strain_yy,stress_yy,u_z,von_mises
15.936158737942,0.0014635998287081,0.014635998287081,0.93365802815948,0.0015934755964372,1.0146273524982,1.1961647659021e-05,1.0146359982871
16.303948794863,0.0015003266388899,0.015003266388899,0.90667564325058,0.0016302540618582,1.0149950358351,1.223793522001e-05,1.0150032663889
16.671738851784,0.0015370535327565,0.015370535327565,0.90811308054992,0.001667032567807,1.0153626398748,1.2514232942768e-05,1.0153705353276
17.010542454844,0.001570886370885,0.01570886370885,0.95187718720803,0.0017009129474678,1.0157013801347,1.2768763943585e-05,1.0157088637088
17.349346057904,0.0016047191971406,0.016047191971406,0.95253389964361,0.0017347933016113,1.016040181696,1.302330356815e-05,1.0160471919714
17.716524462721,0.0016413850980208,0.016413850980208,0.92045985851746,0.0017715106778443,1.0164073352539,1.3299170623966e-05,1.0164138509802
18.083702867537,0.0016780510822031,0.016780510822031,0.91992635659258,0.0018082280864387,1.0167743101986,1.3575047809211e-05,1.016780510822
18.421943024324,0.0017118278138654,0.017118278138654,0.95546389890575,0.0018420521785664,1.0171124005588,1.382919138751e-05,1.0171182781387
18.76018318111,0.0017456045285569,0.017456045285569,0.95638797139168,0.0018758762408791,1.0174505473183,1.4083343562109e-05,1.0174560452856
19.126750951028,0.0017822096078524,0.017822096078524,0.93018122889265,0.0019125326075043,1.0178170229002,1.4358790688034e-05,1.0178220960785
19.493318720946,0.001818814765283,0.01818814765283,0.92909980710969,0.0019491890033262,1.0181833190823,1.4634247911147e-05,1.0181881476528
19.830996368497,0.0018525354655247,0.018525354655247,0.9572599739664,0.0019829568881411,1.018520750284,1.4888004597049e-05,1.0185253546552
20.168674016048,0.0018862561442956,0.018862561442956,0.95897692637556,0.0020167247407855,1.0188582481063,1.5141769851892e-05,1.018862561443
20.534632166581,0.0019228002756317,0.019228002756317,0.89803648066943,0.0020533198753486,1.0192234521427,1.5416797622634e-05,1.0192280027563
20.900590317114,0.0019593446966473,0.019593446966473,0.94786365707182,0.00208991539714,1.0195894614559,1.5691835458425e-05,1.0195934469665
21.237706390909,0.0019930094610358,0.019930094610358,0.95813464919521,0.0021236271923063,1.0199263865822,1.5945205781527e-05,1.0199300946104
21.574822464703,0.0020266742011473,0.020266742011473,0.96021202279746,0.0021573389464995,1.0202633118227,1.6198584646295e-05,1.0202667420115
