LAMMPS data file - SE Layer in Cylinder (SI Units)
# Cylinder radius: 2.000000e-05 m

 10232  atoms

   1 atom types

 -2.000000000000000e-05   2.000000000000000e-05 xlo xhi
 -2.000000000000000e-05   2.000000000000000e-05 ylo yhi
  0.000000000000000e+00   2.500000000000000e-05 zlo zhi

Atoms # sphere

  135    1 1.2083333333e-06 5.0000000000e+03  -1.151354167105475e-05  -7.710161690959921e-06   3.609082162359392e-06
  136    1 1.2083333333e-06 5.0000000000e+03   4.141460750398670e-06  -1.746637241442901e-05   6.632616863367722e-06
  137    1 1.2083333333e-06 5.0000000000e+03  -5.438663824332226e-06  -1.220965300315043e-05   3.266671333755203e-06
  138    1 1.2083333333e-06 5.0000000000e+03   6.734049862594648e-06  -1.608822807117463e-05   1.409435011933303e-05
  139    1 1.2083333333e-06 5.0000000000e+03   8.002485838778026e-06  -2.184292466985739e-06   2.949838216435231e-06
  140    1 1.2083333333e-06 5.0000000000e+03  -8.747537995377086e-07   1.128057323358185e-05   6.097296583894502e-06
  141    1 1.2083333333e-06 5.0000000000e+03  -3.280107205485703e-06  -3.482210300631555e-06   1.599411848786514e-05
  142    1 1.2083333333e-06 5.0000000000e+03  -1.193876917195882e-05   6.376136563915059e-06   1.659116783128797e-05
  143    1 1.2083333333e-06 5.0000000000e+03   1.107878492656116e-05   1.514559141160143e-06   3.136163162819031e-06
  144    1 1.2083333333e-06 5.0000000000e+03  -8.120265183431612e-06  -1.670912206016079e-05   6.658275403626550e-06
  145    1 1.2083333333e-06 5.0000000000e+03   5.289327955365829e-06  -1.024977721598524e-05   1.261838928474761e-05
  146    1 1.2083333333e-06 5.0000000000e+03   4.010432069347734e-06  -6.369883192389433e-06   2.608688338554899e-06
  147    1 1.2083333333e-06 5.0000000000e+03  -1.314838205375106e-05   1.239744639072686e-05   1.527910016532129e-05
  148    1 1.2083333333e-06 5.0000000000e+03  -1.278790481174115e-05  -4.734221257881639e-06   1.784382612015330e-05
  149    1 1.2083333333e-06 5.0000000000e+03  -5.389123223273900e-06  -1.593719489796588e-05   1.528004358851339e-05
  150    1 1.2083333333e-06 5.0000000000e+03  -1.269161865074369e-05   1.808699141596642e-06   2.863494896934619e-06
  151    1 1.2083333333e-06 5.0000000000e+03  -7.057858929233655e-06   2.727490705486494e-07   1.405559480276667e-05
  152    1 1.2083333333e-06 5.0000000000e+03  -1.640521881211086e-06  -1.018907119759785e-06   1.094493383271644e-05
  153    1 1.2083333333e-06 5.0000000000e+03  -1.121900661225261e-05  -1.512407339230917e-05   3.754433986680709e-06
  154    1 1.2083333333e-06 5.0000000000e+03   2.109481373695461e-06   4.954435800751595e-06   1.607553728665281e-05
  155    1 1.2083333333e-06 5.0000000000e+03   2.982810219353710e-06  -1.421337321421526e-05   2.994108925729106e-06
  156    1 1.2083333333e-06 5.0000000000e+03  -1.157337714277068e-05  -1.184090958917349e-05   1.030817752817560e-05
  157    1 1.2083333333e-06 5.0000000000e+03  -1.148976325982903e-05  -1.716532513435579e-06   1.238623562708493e-05
  158    1 1.2083333333e-06 5.0000000000e+03   2.627534160263390e-06  -1.525962811238182e-05   1.759467008596181e-05
  159    1 1.2083333333e-06 5.0000000000e+03  -1.384490824374222e-05  -1.287951361374600e-05   1.636758109413083e-05
  160    1 1.2083333333e-06 5.0000000000e+03   4.140015149913769e-06   7.980873289683291e-06   2.632863734205540e-06
  161    1 1.2083333333e-06 5.0000000000e+03  -1.151841006579955e-06   4.305333373671887e-06   6.651330128890422e-06
  162    1 1.2083333333e-06 5.0000000000e+03  -1.228652895180096e-05  -9.156332868805816e-06   1.355116778093793e-05
  163    1 1.2083333333e-06 5.0000000000e+03   1.717200972947616e-05   2.874912700762579e-06   9.410872288212889e-06
  164    1 1.2083333333e-06 5.0000000000e+03   2.297535859208604e-06  -2.173833217091516e-06   1.912004379191432e-05
  165    1 1.2083333333e-06 5.0000000000e+03  -1.374327409349002e-05  -8.621927209504289e-06   1.893754029035586e-05
  166    1 1.2083333333e-06 5.0000000000e+03  -7.019677441745735e-06  -5.470877563490377e-06   4.979549556306434e-06
  167    1 1.2083333333e-06 5.0000000000e+03  -8.446045920888189e-06  -3.956088023290482e-06   9.508861308427598e-06
